# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control1-TDP43KD1.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control1-TDP43KD1.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control1": 4,
#         "TDP43KD1": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control1_mean_psi	TDP43KD1_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
LINC02482	ENSG00000251580.3	ENSG00000251580.3:t:6669563-6670999	0.0203;0.1097;-0.1406	1.762e-01;5.259e-01;5.990e-01	2.294e-01;6.459e-02;3.256e-02	0.6900;0.0047;0.3053	0.7111;0.1474;0.1267	t|1e1.1o1|1e2.1o1|2e1.1o1	3	3	0;0;0	chr4	-	6670999-6673684;6670999-6671430;6670993-6673684	6669563-6670999;6671430-6671502;6673684-6673965		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A6673965-6669563
ABCA11P	ENSG00000251595.7	ENSG00000251595.7:s:472575-472701	0.0966;0.0986;0.0919;-0.1395;-0.0361;-0.1053	4.789e-01;4.856e-01;4.422e-01;6.850e-01;4.872e-02;5.488e-01	7.396e-02;7.349e-02;8.930e-02;2.878e-02;4.347e-01;6.046e-02	0.0058;0.1283;0.0268;0.5376;0.0746;0.2220	0.1303;0.2364;0.1329;0.3786;0.0142;0.0966	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2	6	6	1;1;1;0;0;0	chr4	-	470991-472575;467681-472575;456368-472575;437511-472575;427119-472575;426973-472575	na-456368;na-470991;425435-427882;437446-437511;467617-467681;472575-472701		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A472701-425435
TUG1	ENSG00000253352.10	ENSG00000253352.10:t:30972048-30972172	-0.0021;0.1002;-0.0679	4.067e-05;5.043e-01;3.232e-01	9.145e-01;7.171e-02;1.442e-01	0.0311;0.5955;0.3713	0.0012;0.7213;0.2774	t|1e1.1o1|1e2.3o3|i	3	3	0;0;0	chr22	+	30969386-30972048;30971779-30972048;30971780-30972047	30969245-30969386;30969853-30971779;30972048-30972172	30971780-30972047	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A30972172-30969245
TRNP1	ENSG00000253368.4	ENSG00000253368.4:s:26993692-26994630	0.1053;-0.1053	5.044e-01;5.044e-01	6.193e-02;6.193e-02	0.6876;0.3124	0.8285;0.1715	s|1e1.1o1|2e1.1o1	2	2	0;0	chr1	+	26994612-26999847;26994630-26999847	26993692-26994630;26999847-27000886		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A27000886-26993692
CHKB-CPT1B	ENSG00000254413.8	ENSG00000254413.8:s:50574335-50574419	-0.1068;-0.0005;0.1293	5.342e-01;3.770e-06;6.332e-01	5.937e-02;9.771e-01;3.725e-02	0.7479;0.0224;0.2287	0.6125;0.0023;0.3853	s|1e1.1o2|1e1.2o2|i	3	2	0;1;1	chr22	-	50573715-50574335;50573617-50574335;50573716-50574334	50573520-50573715;50574335-50574419	50573716-50574334	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A50574419-50573520
RP11-108K14.8	ENSG00000254536.2	ENSG00000254536.2:s:133381460-133381659	0.0201;-0.1547;0.1114	1.899e-01;7.114e-01;5.103e-01	2.098e-01;2.266e-02;5.198e-02	0.6563;0.2050;0.1400	0.6876;0.0063;0.3042	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;0	chr10	+	133381659-133383960;133381659-133383970;133381659-133388956	133381460-133381659;133383960-133384212;133388956-133389068		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A133389068-133381460
RP11-468E2.1	ENSG00000254692.1	ENSG00000254692.1:s:24190380-24190653	0.1082;-0.1082	5.557e-01;5.557e-01	6.085e-02;6.085e-02	0.5735;0.4265	0.6976;0.3024	s|1e1.1o1|i	2	2	0;1	chr14	-	24189808-24190380;24189809-24190379	24189157-24189808;24190380-24190653	24189809-24190379	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A24190653-24189157
RP11-468E2.1	ENSG00000254692.1	ENSG00000254692.1:s:24192648-24193269	0.1074;-0.0058;-0.0768	5.473e-01;4.269e-04;3.762e-01	6.094e-02;8.067e-01;1.190e-01	0.6352;0.0389;0.3226	0.7622;0.0098;0.2245	s|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr14	-	24192356-24192648;24190653-24192648;24192357-24192647	24190380-24190653;24192171-24192356;24192648-24193269	24192357-24192647	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A24193269-24190380
CKLF-CMTM1	ENSG00000254788.7	ENSG00000254788.7:t:66566083-66566428	0.0378;-0.1088;0.0530	1.207e-01;5.012e-01;2.678e-01	3.249e-01;5.644e-02;1.611e-01	0.0216;0.6827;0.2956	0.0892;0.5227;0.3906	t|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr16	+	66558348-66566083;66563217-66566083;66563218-66566082	66558190-66558348;66563072-66563217;66566083-66566428	66563218-66566082	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A66566428-66558190
INMT-MINDY4	ENSG00000254959.6	ENSG00000254959.6:s:30875495-30875656	-0.1511;0.1527;-0.0000	6.884e-01;6.948e-01;4.863e-06	2.493e-02;2.410e-02;9.976e-01	0.8187;0.1765;0.0043	0.6246;0.3720;0.0034	s|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr7	+	30875656-30882181;30875656-30882921;30875657-30882180	30875495-30875656;30882181-30882361;30882921-30882993	30875657-30882180	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30882993-30875495
FAM66D	ENSG00000255052.5	ENSG00000255052.5:s:12145639-12145700	0.0012;0.2721;-0.1091;0.0062;-0.1286;-0.0074	1.139e-04;9.903e-01;5.437e-01;3.099e-02;6.130e-01;1.097e-02	9.326e-01;1.403e-04;5.765e-02;5.545e-01;3.830e-02;6.351e-01	0.0144;0.1362;0.3628;0.0922;0.3298;0.0663	0.0252;0.4231;0.2070;0.1068;0.1697;0.0534	s|1e1.1o5|1e1.2o5|1e1.3o5|1e2.1o1|1e3.1o1|1e4.2o2	6	5	1;0;0;1;0;0	chr8	+	12145700-12145877;12145700-12145932;12145700-12145948;12145700-12150997;12145700-12168646;12145700-12176823	12145639-12145700;12145877-12148167;12150997-na;12168646-12172042;12176773-12176965		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A12176965-12145639
RP11-712L6.5	ENSG00000255062.1	ENSG00000255062.1:t:126294298-126294656	0.0972;0.0000;-0.1127;0.0078	4.915e-01;1.800e-07;5.608e-01;1.020e-01	7.542e-02;9.996e-01;5.420e-02;3.604e-01	0.0738;0.0023;0.1970;0.7219	0.1921;0.0023;0.0750;0.7346	t|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	1;0;0;1	chr11	-	126294656-126304208;126294656-126296968;126294602-126304208;126294657-126296967	126294298-126294656;126296968-126297126;126304208-126304318	126294657-126296967	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A126304318-126294298
ZFP91-CNTF	ENSG00000255073.8	ENSG00000255073.8:s:58616716-58616819	0.0008;0.2042;-0.2572;0.0000	1.053e-09;9.977e-01;1.000e+00;6.846e-21	9.677e-01;6.748e-11;0.000e+00;9.999e-01	0.0003;0.0003;0.9975;0.0018	0.0308;0.2246;0.7254;0.0200	s|1e1.1o2|1e1.2o2|1e2.1o1|2e3.1o1	4	4	1;1;0;1	chr11	+	58616815-58616975;58616815-58616993;58616815-58617196;58616819-58624034	58616716-58616819;58616975-58617054;58617196-58617568;58624034-58624639		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A58624639-58616716
ZFP91-CNTF	ENSG00000255073.8	ENSG00000255073.8:t:58617196-58617568	-0.1960;0.1960	9.991e-01;9.991e-01	0.000e+00;5.176e-12	0.9993;0.0007	0.7872;0.2128	t|1e1.1o2|1e2.1o1	2	3	0;1	chr11	+	58616815-58617196;58617054-58617196	58616716-58616819;58616975-58617054;58617196-58617568		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A58617568-58616716
AF186192.5	ENSG00000255085.8	ENSG00000255085.8:t:144706910-144707532	0.0070;-0.1784;0.1597	4.170e-03;7.761e-01;7.132e-01	7.299e-01;1.381e-02;2.078e-02	0.0226;0.6029;0.3663	0.0403;0.4034;0.5643	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr8	+	144700478-144706910;144700728-144706910;144706042-144706910	144700353-144700478;144700659-144700728;144705953-144706042;144706910-144707532		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A144707532-144700353
RP3-403A15.5	ENSG00000255330.9	ENSG00000255330.9:t:127473080-127473391	0.0001;-0.1351;-0.0000;0.0004;0.1274	3.043e-04;7.621e-01;6.698e-21;5.002e-10;7.153e-01	8.819e-01;1.801e-02;9.992e-01;9.807e-01;2.259e-02	0.0783;0.4774;0.0290;0.0135;0.4027	0.0826;0.3380;0.0158;0.0299;0.5333	t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.2o2|i	5	3	0;0;1;0;1	chr6	-	127473391-127475302;127473391-127475293;127473391-127473933;127473217-127475293;127473392-127475292	127473080-127473391;127473933-na;127475293-127476468	127473392-127475292	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A127476468-127473080
RP11-867G23.8	ENSG00000255468.7	ENSG00000255468.7:s:66347950-66348070	-0.1951;0.0155;0.1770	7.780e-01;1.862e-01;7.692e-01	1.161e-02;2.160e-01;1.415e-02	0.3694;0.5621;0.0604	0.1207;0.5988;0.2677	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr11	+	66348070-66349335;66348070-66353455;66348070-66363269	66347950-66348070;66349335-66349470;66353455-66353619;66363269-66364190		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A66364190-66347950
RP11-867G23.8	ENSG00000255468.7	ENSG00000255468.7:t:66349335-66349470	-0.1391;-0.0158;0.1696	6.035e-01;5.922e-02;6.655e-01	3.255e-02;4.619e-01;2.055e-02	0.3629;0.0660;0.5884	0.1576;0.0366;0.8027	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	1;0;1	chr11	+	66348070-66349335;66348284-66349335;66348348-66349335	66347950-66348070;66348215-66348348;66349335-66349470		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A66349470-66347950
FDXACB1	ENSG00000255561.7	ENSG00000255561.7:t:111876808-111877011	-0.0000;-0.1217;0.1228	7.133e-06;5.582e-01;5.623e-01	9.970e-01;4.491e-02;4.394e-02	0.0048;0.3579;0.6372	0.0034;0.2083;0.7881	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr11	-	111877011-111880759;111877011-111878961;111877011-111878556	111876808-111877011;111878556-111878712;111878961-111879457;111880759-111881243		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A111881243-111876808
SNHG1	ENSG00000255717.7	ENSG00000255717.7:s:62854442-62854551	-0.0938;0.1085;-0.0035	4.650e-01;5.873e-01;1.631e-03	8.763e-02;3.912e-02;7.910e-01	0.7408;0.1226;0.1315	0.6396;0.2401;0.1232	s|1e1.1o1|1e2.2o2|i	3	3	0;0;0	chr11	-	62854064-62854519;62853833-62854519;62854065-62854441	62853801-62853849;62854018-62854064;62854442-62854551	62854065-62854441	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A62854551-62853801
DNAAF4	ENSG00000256061.7	ENSG00000256061.7:t:55439472-55439581	-0.1110;0.1110	5.192e-01;5.192e-01	5.612e-02;5.612e-02	0.2360;0.7640	0.1075;0.8925	t|1e1.1o1|1e2.1o1	2	3	1;0	chr15	-	55439581-55491123;55439581-55450222	55439472-55439581;55450222-55450367;55491019-55491256		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A55491256-55439472
RP11-140L24.4	ENSG00000256206.2	ENSG00000256206.2:s:14514390-14514491	-0.0069;-0.0007;0.0430;0.0000;0.0001;0.0089;0.0360;-0.1119	2.338e-02;4.897e-03;1.910e-01;3.910e-07;5.910e-04;9.994e-03;1.820e-01;5.206e-01	5.889e-01;7.721e-01;2.228e-01;9.996e-01;8.953e-01;7.075e-01;2.443e-01;5.346e-02	0.0520;0.0316;0.0918;0.0013;0.0169;0.0013;0.1288;0.6762	0.0434;0.0302;0.1574;0.0015;0.0239;0.0439;0.1751;0.5141	s|1e1.1o7|1e1.2o7|1e1.3o7|1e1.4o7|1e1.7o7|2e1.5o7|2e1.6o7|i	8	2	1;1;1;1;1;0;1;1	chr11	-	14513905-14514403;14513893-14514403;14513885-14514403;14513879-14514403;14513641-14514403;14513699-14514390;14513643-14514390;14513906-14514389	14513570-14513905;14514390-14514491	14513906-14514389	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A14514491-14513570
ZNF10	ENSG00000256223.6	ENSG00000256223.6:t:133143869-133144525	0.0073;-0.1368;0.0458;0.0262	1.027e-02;6.050e-01;2.272e-01;7.141e-02	7.430e-01;3.415e-02;1.933e-01;4.246e-01	0.0028;0.8793;0.1148;0.0028	0.0368;0.7015;0.1903;0.0722	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr12	+	133130754-133144434;133131014-133144434;133139249-133144434;133143622-133144434	133130575-133130754;133130837-133131014;133139199-133139249;133143520-133143622;133143869-133144525		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A133144525-133130575
RP11-286N22.8	ENSG00000256591.5	ENSG00000256591.5:s:61468631-61468716	0.1261;-0.1188;-0.0012	6.668e-01;6.237e-01;3.642e-04	3.321e-02;4.156e-02;9.505e-01	0.0047;0.9761;0.0192	0.1650;0.8309;0.0039	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;1;0	chr11	+	61468714-61469270;61468714-61472745;61468714-61481782	61468631-61468716;61469270-61469340;61472745-na;61481782-61481918		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A61481918-61468631
RP11-705C15.2	ENSG00000256594.8	ENSG00000256594.8:t:9656921-9658412	0.1647;-0.1647	6.009e-01;6.009e-01	2.420e-02;2.420e-02	0.7180;0.2820	0.9005;0.0995	t|1e1.1o1|1e2.1o1	2	3	0;0	chr12	+	9655979-9656921;9656697-9656921	9655873-9655979;9656568-9656697;9656921-9658412		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A9658412-9655873
RP11-599J14.2	ENSG00000256673.1	ENSG00000256673.1:s:9407308-9407452	0.0483;-0.2267;0.1399	3.112e-01;9.545e-01;5.857e-01	1.216e-01;9.457e-04;3.312e-02	0.5749;0.2677;0.1576	0.6555;0.0063;0.3393	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	1;1;1	chr12	-	9406398-9407308;9402556-9407308;9402553-9407308	9402427-9402556;9406308-9406398;9407308-9407452		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A9407452-9402427
ZNF625	ENSG00000257591.6	ENSG00000257591.6:s:12147395-12147455	0.1322;-0.1295;0.0001	6.726e-01;6.581e-01;1.808e-05	3.341e-02;3.651e-02;9.948e-01	0.8323;0.1640;0.0041	0.9892;0.0054;0.0054	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;0	chr19	-	12146224-12147395;12142736-12147395;12142715-12147395	12142641-12142736;12144890-12146224;12147395-12147455		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A12147455-12142641
ZNF625	ENSG00000257591.6	ENSG00000257591.6:t:12142641-12142736	-0.1622;0.0001;0.1637	7.936e-01;9.778e-05;7.952e-01	1.459e-02;9.868e-01;1.424e-02	0.1975;0.0051;0.7976	0.0071;0.0071;0.9858	t|1e1.1o1|2e1.1o1|i	3	2	1;0;1	chr19	-	12142736-12147395;12142715-12147395;12142737-12144889	12142641-12142736;12147395-12147455	12142737-12144889	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A12147455-12142641
PSMA3-AS1	ENSG00000257621.8	ENSG00000257621.8:t:58265365-58267393	0.0728;0.0353;-0.1086;0.0002;-0.0017	3.565e-01;9.171e-02;4.948e-01;7.006e-05;2.700e-04	1.101e-01;3.683e-01;5.772e-02;9.742e-01;9.321e-01	0.1902;0.0108;0.7639;0.0102;0.0205	0.2941;0.0763;0.6225;0.0107;0.0020	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o2|1e4.1o1	5	5	1;1;0;0;0	chr14	-	58267393-58291635;58267393-58273987;58267393-58273979;58267393-58273479;58267393-58268706	58265365-58267393;58268706-58268875;58273479-58273801;58273936-58274010;58291635-58291707		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58291707-58265365
PSMA3-AS1	ENSG00000257621.8	ENSG00000257621.8:t:58285586-58285756	0.1161;0.0000;-0.1168	5.659e-01;1.519e-10;5.698e-01	5.058e-02;1.000e+00;4.974e-02	0.6073;0.0016;0.3910	0.7435;0.0021;0.2544	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr14	-	58285756-58291635;58285756-58288718;58285756-58286640	58285586-58285756;58286640-58287023;58288718-58288813;58291635-58291707		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58291707-58285586
RP1-46F2.3	ENSG00000258240.6	ENSG00000258240.6:s:110956984-110957480	0.0268;-0.1028;0.0498	2.612e-02;5.325e-01;1.137e-01	5.097e-01;6.230e-02;3.216e-01	0.0173;0.9604;0.0220	0.0621;0.8507;0.0871	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;1	chr12	-	110956340-110957392;110956336-110957392;110951842-110957392	110951683-110951842;110955403-110956340;110956984-110957480		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A110957480-110951683
CHURC1	ENSG00000258289.10	ENSG00000258289.10:s:64923991-64924484	0.0377;-0.1032;0.0639;-0.0119	8.828e-02;5.257e-01;2.643e-01;8.372e-04	3.656e-01;6.681e-02;1.665e-01;6.544e-01	0.1350;0.7085;0.0913;0.0605	0.1913;0.6056;0.1640;0.0471	s|1e1.1o2|1e1.2o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	chr14	+	64924126-64926007;64924126-64926010;64924126-64932138;64924126-64943299	64923991-64924484;64926007-64926080;64932111-64935368;64943299-64944591		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A64944591-64923991
CHURC1	ENSG00000258289.10	ENSG00000258289.10:t:64943299-64944591	-0.1277;0.1277	5.300e-01;5.300e-01	4.046e-02;4.046e-02	0.5690;0.4310	0.3786;0.6214	t|1e1.1o1|1e2.1o1	2	3	0;0	chr14	+	64924126-64943299;64926080-64943299	64923991-64924484;64926007-64926080;64943299-64944591		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A64944591-64923991
RP11-644F5.10	ENSG00000258311.5	ENSG00000258311.5:s:55719091-55719223	-0.1007;0.1007	4.673e-01;4.673e-01	6.421e-02;6.421e-02	0.4084;0.5916	0.2858;0.7142	s|1e1.1o1|i	2	2	0;1	chr12	+	55719223-55721689;55719224-55721688	55719091-55719223;55721689-55722418	55719224-55721688	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A55722418-55719091
RTEL1	ENSG00000258366.10	ENSG00000258366.10:s:63657810-63658466	-0.1127;-0.0000;0.1130	5.848e-01;6.845e-21;5.866e-01	5.077e-02;1.000e+00;5.040e-02	0.2059;0.0018;0.7924	0.0866;0.0015;0.9120	s|1e1.1o1|1e2.1o1|2e1.1o1	3	3	0;0;0	chr20	+	63658459-63659233;63658459-63661298;63658466-63659233	63657810-63658466;63659233-63659504;63661298-63661496		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63661496-63657810
RTEL1	ENSG00000258366.10	ENSG00000258366.10:t:63659233-63659504	-0.1126;0.1130;-0.0000;-0.0000	5.844e-01;5.870e-01;6.845e-21;6.845e-21	5.087e-02;5.031e-02;1.000e+00;1.000e+00	0.2055;0.7920;0.0013;0.0013	0.0862;0.9116;0.0011;0.0011	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2	4	3	0;0;0;0	chr20	+	63658459-63659233;63658466-63659233;63658713-63659233;63658752-63659233	63657810-63658466;63658620-63658752;63659233-63659504		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63659504-63657810
RP5-1021I20.4	ENSG00000258653.3	ENSG00000258653.3:t:73880055-73880176	-0.2181;0.2181	8.673e-01;8.673e-01	5.264e-03;5.264e-03	0.2518;0.7482	0.0242;0.9758	t|1e1.1o1|1e2.1o1	2	3	1;0	chr14	+	73874214-73880055;73877168-73880055	73874023-73874214;73876998-73877168;73880055-73880176		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A73880176-73874023
RP11-566K11.4	ENSG00000259006.1	ENSG00000259006.1:t:89919827-89920768	0.0692;0.1058;-0.0001;-0.2255	3.068e-01;5.155e-01;1.362e-04;9.166e-01	1.535e-01;7.020e-02;9.857e-01;3.084e-03	0.0063;0.0063;0.0063;0.9810	0.1083;0.1529;0.0046;0.7280	t|1e2.1o1|2e2.1o1|3e1.1o1|i	4	3	1;1;0;1	chr16	-	89920768-89921206;89920737-89921206;89920725-89922577;89920769-89922576	89919827-89920768;89921206-na;89922577-89922662	89920769-89922576	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A89922662-89919827
CTD-2054N24.2	ENSG00000259363.6	ENSG00000259363.6:s:99812973-99813086	-0.0005;0.1023;0.0173;-0.1449	9.617e-04;4.947e-01;5.075e-02;6.683e-01	9.584e-01;7.196e-02;5.003e-01;2.746e-02	0.0098;0.0098;0.0098;0.9706	0.0057;0.1650;0.0480;0.7785	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr15	+	99813086-99816957;99813086-99838711;99813086-99839083;99813086-99876953	99812973-99813086;99816957-99817358;99838630-99839080;99839083-99839220;99876953-99877148		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A99877148-99812973
CTD-2054N24.2	ENSG00000259363.6	ENSG00000259363.6:t:99876953-99877148	-0.1796;0.1796	7.714e-01;7.714e-01	1.343e-02;1.343e-02	0.9804;0.0196	0.7529;0.2471	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	+	99813086-99876953;99839134-99876953	99812973-99813086;99839083-99839220;99876953-99877148		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A99877148-99812973
RP11-566K19.5	ENSG00000259425.5	ENSG00000259425.5:t:22774216-22774313	0.1309;-0.1309	5.776e-01;5.776e-01	3.782e-02;3.782e-02	0.5732;0.4268	0.7374;0.2626	t|1e1.1o1|1e2.2o2	2	3	1;1	chr15	-	22774313-22775164;22774313-22774518	22774216-22774313;22774384-22774669;22775164-na		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22775174-22774216
UBE2Q2P2	ENSG00000259429.5	ENSG00000259429.5:s:82355142-82355374	0.0147;-0.0192;-0.1220;0.0638;0.0306	6.253e-02;7.611e-02;6.305e-01;3.076e-01;1.640e-01	4.480e-01;4.132e-01;4.077e-02;1.431e-01;2.665e-01	0.0979;0.1056;0.2184;0.3761;0.2078	0.1220;0.0681;0.0744;0.4708;0.2570	s|1e2.2o2|2e1.1o1|2e2.1o2|2e2.2o2|2e3.1o1	5	4	1;1;1;0;1	chr15	+	82355324-82400660;82355374-82382208;82355374-82400633;82355374-82400660;82355374-82404612	82355142-82355374;82382208-82382298;82400633-82400716;82404612-82404751		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A82404751-82355142
UBE2Q2P2	ENSG00000259429.5	ENSG00000259429.5:s:82418636-82418792	0.1146;-0.1146	5.308e-01;5.308e-01	4.995e-02;4.995e-02	0.6287;0.3713	0.7803;0.2197	s|1e1.1o1|1e2.1o1	2	3	0;1	chr15	+	82418792-82419208;82418792-82419368	82418636-82418792;82419208-82419247;82419368-82419465		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A82419465-82418636
UBE2Q2P2	ENSG00000259429.5	ENSG00000259429.5:t:82400633-82400716	-0.1012;0.0407;0.2227;-0.0301;-0.1049;0.0000	5.064e-01;1.783e-01;8.773e-01;1.096e-01;5.243e-01;9.902e-08	6.844e-02;2.508e-01;5.266e-03;3.449e-01;6.703e-02;9.998e-01	0.2347;0.1039;0.4034;0.1166;0.1343;0.0016	0.1008;0.1667;0.6513;0.0659;0.0016;0.0016	t|1e1.2o2|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o1|2e4.1o1	6	5	1;1;0;1;1;0	chr15	+	82355374-82400633;82355324-82400660;82355374-82400660;82382298-82400660;82382879-82400660;82391953-82400660	82355142-82355374;82382208-82382298;82382637-82382879;82391844-82391953;82400633-82400716		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A82400716-82355142
UBE2Q2P2	ENSG00000259429.5	ENSG00000259429.5:t:82419368-82419465	0.0120;-0.1027;0.0786	2.991e-02;4.749e-01;3.703e-01	5.442e-01;6.439e-02;1.009e-01	0.0448;0.3486;0.6018	0.0755;0.2250;0.7048	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;1;0	chr15	+	82414804-82419368;82418792-82419368;82419247-82419368	82414787-82414804;82418636-82418792;82419208-82419247;82419368-82419465		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A82419465-82414787
RP11-468E2.2	ENSG00000259522.3	ENSG00000259522.3:s:24190380-24190416	0.1187;-0.0000;-0.1106	6.367e-01;6.691e-21;5.847e-01	4.053e-02;9.999e-01;5.183e-02	0.5728;0.0072;0.4200	0.7080;0.0008;0.2913	s|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr14	-	24189808-24190380;24188638-24190380;24189809-24190379	24188552-24188638;24188719-24189808;24190380-24190416	24189809-24190379	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A24190416-24188552
