gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,Control10_mean_psi,TDP43KD10_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
RP11-726G1.2,ENSG00000284634.1,ENSG00000284634.1:s:9655873-9655979,0.1507;-0.1507,6.242e-01;6.242e-01,2.712e-02;2.712e-02,0.1863;0.8137,0.3791;0.6209,s|1e1.1o1|1e2.1o1,2,3,0;0,chr12,+,9655979-9656568;9655979-9656921,9655873-9655979;9656568-9656649;9656921-9658392,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A9658392-9655873
RP11-511P7.5,ENSG00000284691.1,ENSG00000284691.1:s:150407584-150408488,0.0000;-0.0865;0.1039;-0.0144,1.075e-05;4.194e-01;4.794e-01;1.391e-01,9.968e-01;8.655e-02;5.926e-02;2.955e-01,0.0030;0.2530;0.5813;0.1492,0.0040;0.1274;0.7449;0.1091,s|1e2.1o1|2e1.1o1|2e2.1o1|i,4,3,0;1;0;1,chr7,+,150407863-150410160;150408488-150408642;150408488-150410160;150408489-150408641,150407584-150408488;150408642-150408784;150410160-150412470,150408489-150408641,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A150412470-150407584
RP11-807H22.10,ENSG00000284922.2,ENSG00000284922.2:s:72080331-72080885,0.1458;-0.0186;-0.1080,6.306e-01;3.775e-02;5.036e-01,2.883e-02;5.150e-01;5.818e-02,0.6442;0.0638;0.2984,0.8176;0.0259;0.1536,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr11,+,72080885-72088297;72080885-72088340;72080885-72093496,72080331-72080885;72088297-72088380;72093496-72093701,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A72093701-72080331
RELA-DT,ENSG00000285533.2,ENSG00000285533.2:s:65663006-65663148,-0.0909;0.1979;-0.0048;-0.0773,4.356e-01;7.127e-01;3.898e-02;3.650e-01,7.369e-02;1.393e-02;5.198e-01;8.964e-02,0.2717;0.4228;0.0542;0.2180,0.1334;0.6674;0.0484;0.1378,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,0;1;1;1,chr11,+,65663148-65663427;65663148-65665421;65663148-65665446;65663148-65671423,65663006-65663148;65663427-65663683;65665421-65665543;65671423-65671716,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A65671716-65663006
RELA-DT,ENSG00000285533.2,ENSG00000285533.2:t:65665421-65665543,0.1976;-0.1854;-0.0085,7.157e-01;7.011e-01;6.890e-02,1.394e-02;1.609e-02;4.318e-01,0.5465;0.3927;0.0736,0.7920;0.1489;0.0645,t|1e1.1o1|1e2.1o1|2e1.1o1,3,3,1;0;1,chr11,+,65663148-65665421;65663683-65665421;65663148-65665446,65663006-65663148;65663427-65663683;65665421-65665543,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A65665543-65663006
CTD-2192J16.27,ENSG00000285589.1,ENSG00000285589.1:s:12675509-12675933,0.0791;0.0109;-0.0000;0.0350;-0.1861,3.528e-01;1.594e-02;1.034e-06;1.429e-01;8.295e-01,1.372e-01;6.469e-01;9.992e-01;2.945e-01;9.870e-03,0.0023;0.0109;0.0023;0.0526;0.9291,0.1147;0.0437;0.0021;0.1174;0.7165,s|1e1.1o1|1e2.4o5|1e2.5o5|2e1.1o1|i,5,3,0;1;1;1;1,chr19,-,12673084-12675818;12670297-12675818;12670231-12675818;12673084-12675509;12673085-12675508,12669354-12672877;12673018-12673084;12675509-12675933,12673085-12675508,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A12675933-12669354
RP11-1C8.8,ENSG00000285982.1,ENSG00000285982.1:t:103498176-103498254,0.2037;-0.0960;-0.0697,7.730e-01;4.625e-01;3.492e-01,1.109e-02;9.149e-02;1.049e-01,0.4170;0.1351;0.4495,0.6715;0.0036;0.3250,t|1e1.1o1|1e2.1o1|i,3,3,0;1;1,chr8,-,103498254-103501796;103498254-103500637;103498255-103501795,103498176-103498254;103500637-na;103501796-103501895,103498255-103501795,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A103501895-103498176
CTD-2546F11.1,ENSG00000286001.1,ENSG00000286001.1:t:314417-314955,0.0659;0.0113;0.0775;-0.0121;-0.1757,3.191e-01;3.274e-02;3.714e-01;8.141e-02;7.806e-01,1.426e-01;5.322e-01;1.156e-01;3.994e-01;1.384e-02,0.1669;0.0572;0.1820;0.1337;0.4630,0.2508;0.0787;0.2780;0.1073;0.2514,t|1e1.1o1|1e2.1o1|1e4.1o1|2e3.1o1|i,5,5,1;1;0;1;1,chr5,+,272772-314417;306760-314417;313850-314417;311402-314419;313851-314416,272711-272772;306602-306760;311293-311402;313701-313850;314417-314955,313851-314416,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A314955-272711
LLNLR-271E8.1,ENSG00000286104.1,ENSG00000286104.1:s:58582596-58583176,0.0002;0.0281;0.1271;0.0011;-0.0009;-0.2135,3.616e-07;7.117e-02;6.457e-01;9.755e-06;7.748e-03;8.863e-01,9.929e-01;4.068e-01;3.747e-02;9.534e-01;6.859e-01;5.142e-03,0.0009;0.0470;0.1860;0.0009;0.0684;0.7006,0.0174;0.0886;0.3269;0.0306;0.0677;0.4718,s|1e1.1o2|1e1.2o2|1e2.1o2|2e1.2o2|2e2.1o2|i,6,3,1;1;0;1;1;1,chr19,+,58583172-58585758;58583172-58585763;58583172-58586155;58583176-58585763;58583176-58586155;58583177-58585757,58582596-58583176;58585758-58585793;58586155-58586356,58583177-58585757,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A58586356-58582596
LLNLR-271E8.1,ENSG00000286104.1,ENSG00000286104.1:t:58586155-58586356,-0.1085;0.1302;0.0039;0.0877;-0.0001;-0.0848,5.657e-01;6.839e-01;2.252e-03;4.176e-01;2.121e-08;4.108e-01,5.663e-02;3.211e-02;6.859e-01;9.727e-02;9.971e-01;1.009e-01,0.2693;0.1330;0.0506;0.0278;0.0150;0.5040,0.1505;0.2704;0.0571;0.1258;0.0044;0.3936,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|2e1.1o1|i,6,4,0;0;1;1;1;1,chr19,+,58575588-58586155;58583172-58586155;58583176-58586155;58585793-58586155;58575588-58586244;58585794-58586154,58575445-58575588;58582596-58583176;58585758-58585793;58586155-58586356,58585794-58586154,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A58586356-58575445
LLNLR-271E8.1,ENSG00000286104.1,ENSG00000286104.1:t:58598967-58601316,-0.0491;0.1752;-0.0963,1.878e-01;7.829e-01;4.574e-01,2.432e-01;1.367e-02;7.362e-02,0.1236;0.3893;0.4680,0.0560;0.5992;0.3497,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr19,+,58575588-58598967;58586356-58598967;58591624-58598967,58575445-58575588;58586155-58586356;58591498-58591624;58598967-58601316,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A58601316-58575445
CH17-264L24.2,ENSG00000286129.1,ENSG00000286129.1:t:22309736-22309883,0.0167;0.0240;-0.1163;0.0357,1.789e-02;7.768e-02;5.537e-01;1.747e-01,5.866e-01;4.096e-01;5.041e-02;2.517e-01,0.0076;0.0599;0.6122;0.3145,0.0527;0.0992;0.4597;0.3843,t|1e1.2o2|1e2.1o1|1e3.1o1|i,4,4,1;1;0;1,chr22,+,22307021-22309736;22307245-22309736;22308819-22309736;22308820-22309735,22306790-22307021;22307106-22307245;22308697-22308819;22309736-22309883,22308820-22309735,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A22309883-22306790
RP1-14D6.13,ENSG00000287394.1,ENSG00000287394.1:t:152639604-152639794,-0.1828;0.1828,7.830e-01;7.830e-01,1.272e-02;1.272e-02,0.8826;0.1174,0.6681;0.3319,t|1e1.1o1|1e2.1o1,2,3,0;1,chrX,-,152639794-152697595;152639794-152641241,152639604-152639794;152641241-152641295;152697595-152697653,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A152697653-152639604
RP11-571M6.19,ENSG00000287908.1,ENSG00000287908.1:s:57622559-57622641,0.1398;-0.0030;-0.0407;-0.0614,7.371e-01;1.768e-02;1.496e-01;3.032e-01,2.250e-02;6.059e-01;2.874e-01;1.449e-01,0.0214;0.0520;0.0991;0.8157,0.1805;0.0513;0.0422;0.7283,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;1;1;1,chr12,+,57622641-57623024;57622641-57624500;57622641-57624866;57622642-57623023,57622559-57622641;57623024-57623137;57624500-57624606;57624866-57624982,57622642-57623023,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57624982-57622559
ZNF81,ENSG00000197779.15,ENSG00000197779.15:t:47846105-47846321,0.0252;-0.1564;0.1071,9.174e-02;7.313e-01;5.079e-01,3.774e-01;2.035e-02;5.885e-02,0.0687;0.4582;0.4705,0.1190;0.2725;0.6153,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;0,chrX,+,47836987-47846105;47837007-47846105;47842768-47846105,47836902-47837007;47842650-47842768;47846105-47846321,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A47846321-47836902
ZNF461,ENSG00000197808.12,ENSG00000197808.12:s:36658092-36658446,0.0000;0.1159;0.0000;-0.1162,1.546e-08;5.891e-01;1.546e-08;5.910e-01,9.999e-01;4.815e-02;9.999e-01;4.776e-02,0.0017;0.0691;0.0017;0.9277,0.0020;0.2024;0.0020;0.7941,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,0;0;0;0,chr19,-,36657750-36658336;36656543-36658336;36657750-36658299;36656543-36658299,36656448-36656543;36657653-36657750;36658092-36658446,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A36658446-36656448
ZNF461,ENSG00000197808.12,ENSG00000197808.12:s:36664698-36664786,0.1646;-0.1497;-0.0002,7.887e-01;7.203e-01;2.908e-06,1.452e-02;2.261e-02;9.914e-01,0.0541;0.9269;0.0154,0.2362;0.7606;0.0038,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr19,-,36658446-36664698;36658425-36664698;36656543-36664698,36656448-36656543;36658092-36658446;36664698-36664786,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A36664786-36656448
ZNF461,ENSG00000197808.12,ENSG00000197808.12:t:36656448-36656543,-0.0002;0.1177;-0.0945;-0.0000,3.767e-06;6.001e-01;4.617e-01;9.932e-08,9.907e-01;4.575e-02;8.248e-02;9.990e-01,0.0143;0.0678;0.9072;0.0076,0.0020;0.2024;0.7941;0.0020,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,0;0;0;0,chr19,-,36656543-36664698;36656543-36658336;36656543-36658299;36656543-36657653,36656448-36656543;36657653-36657750;36658092-36658446;36664698-36664786,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A36664786-36656448
ZNF461,ENSG00000197808.12,ENSG00000197808.12:t:36658092-36658446,0.1634;-0.1650;0.0000,7.831e-01;7.878e-01;1.195e-06,1.512e-02;1.450e-02;9.990e-01,0.0554;0.9422;0.0022,0.2362;0.7606;0.0038,t|1e1.1o1|2e1.1o1|2e2.1o1,3,3,0;0;0,chr19,-,36658446-36664698;36658425-36664698;36658425-36658555,36658092-36658446;36658555-36658563;36664698-36664786,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A36664786-36658092
ZNF181,ENSG00000197841.15,ENSG00000197841.15:s:34739148-34739268,0.1122;-0.1122,5.214e-01;5.214e-01,5.447e-02;5.447e-02,0.4405;0.5595,0.5834;0.4166,s|1e1.1o2|1e1.2o2,2,2,0;0,chr19,+,34739268-34739523;34739268-34739526,34739148-34739268;34739523-34739621,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A34739621-34739148
ZNF44,ENSG00000197857.15,ENSG00000197857.15:s:12294692-12294883,0.0031;0.2700;-0.2878,3.562e-03;9.724e-01;9.962e-01,8.667e-01;7.497e-04;3.407e-05,0.0040;0.6666;0.3294,0.0294;0.9633;0.0078,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr19,-,12293375-12294692;12276082-12294692;12250368-12294692,12250242-12250368;12275956-12276082;12293232-12293375;12294692-12294883,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A12294883-12250242
ZNF71,ENSG00000197951.10,ENSG00000197951.10:s:56595300-56595428,0.1071;-0.1071,5.547e-01;5.547e-01,5.713e-02;5.713e-02,0.8614;0.1386,0.9944;0.0056,s|1e1.1o1|1e2.1o2,2,3,0;1,chr19,+,56595428-56601507;56595428-56621268,56595300-56595428;56601507-56601591;56621268-56626481,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56626481-56595300
MPZL1,ENSG00000197965.12,ENSG00000197965.12:s:167773236-167774252,0.0000;0.1932;-0.1943;0.0000,6.708e-21;9.824e-01;9.858e-01;6.708e-21,1.000e+00;2.721e-05;2.537e-05;1.000e+00,0.0002;0.6836;0.3161;0.0002,0.0002;0.8737;0.1226;0.0020,s|1e1.1o1|1e2.1o1|1e3.1o2|2e1.1o1,4,4,1;0;0;1,chr1,+,167773368-167774749;167773368-167776064;167773368-167787820;167774252-167774749,167773236-167774252;167774556-167774847;167776064-167776166;167787820-167791919,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A167791919-167773236
MPZL1,ENSG00000197965.12,ENSG00000197965.12:t:167787820-167791919,0.0000;-0.0084;-0.1468;0.1717;0.0000,6.708e-21;3.704e-03;8.443e-01;9.658e-01;6.708e-21,1.000e+00;7.434e-01;3.152e-03;4.722e-05;1.000e+00,0.0045;0.0790;0.2424;0.6756;0.0001,0.0023;0.0544;0.0968;0.8442;0.0016,t|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1|1e5.1o1,5,6,1;0;0;0;0,chr1,+,167722242-167787820;167765749-167787820;167773368-167787820;167776166-167787820;167787265-167787820,167722152-167722242;167765058-167765896;167773236-167774252;167776064-167776166;167787067-167787265;167787820-167791919,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A167791919-167722152
MRPL42,ENSG00000198015.14,ENSG00000198015.14:s:93467514-93467554,0.1125;-0.1125,6.058e-01;6.058e-01,4.821e-02;4.821e-02,0.3278;0.6722,0.4518;0.5482,s|1e1.1o2|1e1.2o2,2,2,0;0,chr12,+,93467554-93469189;93467554-93469192,93467514-93467554;93469189-93469355,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A93469355-93467514
ZNF273,ENSG00000198039.11,ENSG00000198039.11:t:64917030-64917118,0.1037;0.0000;-0.1065,5.306e-01;4.114e-07;5.492e-01,6.482e-02;9.993e-01;5.994e-02,0.0112;0.0027;0.9859,0.1464;0.0034;0.8500,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr7,+,64898054-64917030;64903366-64917030;64903419-64917030,64897348-64898054;64903247-64903419;64917030-64917118,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A64917118-64897348
ZNF667,ENSG00000198046.12,ENSG00000198046.12:t:56462338-56462429,-0.0006;-0.0257;-0.3338;0.0000;0.0237;0.3622,9.294e-05;5.908e-02;9.665e-01;1.233e-06;5.595e-02;9.774e-01,9.725e-01;4.465e-01;7.132e-04;9.992e-01;4.583e-01;4.409e-04,0.0126;0.0609;0.5863;0.0018;0.0123;0.3210,0.0022;0.0022;0.2334;0.0022;0.0697;0.6881,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2|1e6.1o1,6,7,0;1;0;0;1;0,chr19,-,56462429-56478033;56462429-56477594;56462429-56477272;56462429-56476909;56462429-56474012;56462429-56471699,56462338-56462429;56471699-56473068;56474012-56475901;56476909-56477118;56477272-56477374;56477594-na;56478033-56478065,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56478065-56462338
SULT1C4,ENSG00000198075.10,ENSG00000198075.10:s:108381712-108381887,0.2530;0.0027;-0.2573,9.975e-01;1.527e-03;9.942e-01,7.147e-06;7.806e-01;3.869e-05,0.0825;0.0304;0.8808,0.3497;0.0342;0.6200,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;0,chr2,+,108381887-108382385;108381887-108383093;108381887-108383416,108381712-108381887;108382385-108382922;108383093-108383219;108383416-108383510,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A108383510-108381712
ZNF248,ENSG00000198105.16,ENSG00000198105.16:s:37833025-37833116,0.1042;-0.0057;-0.0002;-0.0697,5.319e-01;7.838e-04;7.326e-07;3.453e-01,6.566e-02;7.501e-01;9.909e-01;1.323e-01,0.1808;0.0451;0.0187;0.7533,0.3060;0.0296;0.0011;0.6575,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;0;0;0,chr10,-,37831312-37833025;37803943-37833025;37776575-37833025;37831313-37833024,37776526-37776575;37803833-37803943;37830856-37831312;37833025-37833116,37831313-37833024,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A37833116-37776526
ZNF248,ENSG00000198105.16,ENSG00000198105.16:t:37856435-37856532,-0.0219;-0.1108;0.1382,1.310e-01;5.476e-01;6.343e-01,3.108e-01;5.582e-02;3.170e-02,0.1519;0.2270;0.6121,0.1295;0.0859;0.7872,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr10,-,37856532-37858005;37856532-37857765;37856532-37857185,37856435-37856532;37857185-37857636;37857765-37858106,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A37858106-37856435
ZNF334,ENSG00000198185.11,ENSG00000198185.11:s:46512540-46513559,-0.0041;0.0370;-0.1391;0.0980;-0.0068,1.318e-03;2.034e-01;7.475e-01;4.451e-01;7.907e-02,8.492e-01;2.036e-01;1.745e-02;6.507e-02;4.047e-01,0.0321;0.3191;0.1647;0.3300;0.1414,0.0033;0.3853;0.0033;0.4930;0.1179,s|1e1.1o1|2e1.1o1|2e2.2o2|3e1.1o1|3e2.1o2,5,3,0;0;1;0;1,chr20,-,46512140-46513497;46512140-46513410;46504722-46513410;46512140-46512540;46504740-46512540,46504614-46504740;46512082-46512140;46512540-46513559,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A46513559-46504614
SZT2,ENSG00000198198.17,ENSG00000198198.17:s:43432272-43432439,0.1451;-0.1451,7.634e-01;7.634e-01,1.879e-02;1.879e-02,0.0077;0.9923,0.1805;0.8195,s|1e1.1o1|2e1.1o1,2,2,1;0,chr1,+,43432359-43432517;43432439-43432517,43432272-43432439;43432477-43432604,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A43432604-43432272
RPS6KL1,ENSG00000198208.12,ENSG00000198208.12:t:74911353-74911380,0.1289;-0.1289,6.252e-01;6.252e-01,4.122e-02;4.122e-02,0.0114;0.9886,0.1896;0.8104,t|1e1.1o1|1e2.1o1,2,3,1;0,chr14,-,74911380-74919845;74911380-74911794,74911353-74911380;74911794-74911841;74919845-74919969,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A74919969-74911353
TMEM116,ENSG00000198270.13,ENSG00000198270.13:s:111991744-111991889,0.1583;-0.0339;-0.0810;0.0011,8.048e-01;1.577e-01;3.891e-01;2.539e-02,1.313e-02;2.699e-01;9.424e-02;5.733e-01,0.0407;0.2224;0.6509;0.0779,0.2116;0.1749;0.5346;0.0834,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chr12,-,111978787-111991758;111965759-111991758;111943369-111991758;111938210-111991758,111938047-111938210;111943261-111943369;111965592-111965759;111978736-111978787;111991744-111991889,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A111991889-111938047
TMEM116,ENSG00000198270.13,ENSG00000198270.13:t:111943261-111943369,-0.1407;0.1066;0.0141,6.544e-01;5.347e-01;9.543e-02,2.994e-02;6.500e-02;3.725e-01,0.9067;0.0039;0.0895,0.7185;0.1474;0.1257,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr12,-,111943369-111991758;111943369-111978736;111943369-111965595,111943261-111943369;111965592-111965759;111978736-111978787;111991744-111991889,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A111991889-111943261
PEG3,ENSG00000198300.14,ENSG00000198300.14:s:56826388-56826463,-0.0044;-0.1372;0.1366,3.026e-02;6.394e-01;6.198e-01,5.542e-01;3.221e-02;3.333e-02,0.0847;0.2762;0.6368,0.0759;0.1008;0.8234,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr19,-,56824741-56826388;56824514-56826388;56824427-56826388,56824262-56824514;56824546-56825006;56826388-56826463,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56826463-56824262
PEG3,ENSG00000198300.14,ENSG00000198300.14:t:56824262-56824514,-0.0071;-0.0624;0.0216;-0.0964;0.1419,8.421e-03;2.822e-01;1.333e-01;4.906e-01;6.712e-01,6.537e-01;1.683e-01;3.058e-01;7.798e-02;2.882e-02,0.0629;0.1493;0.2654;0.1679;0.3399,0.0475;0.0599;0.3155;0.0555;0.5066,t|1e1.1o1|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1,5,4,0;0;0;0;0,chr19,-,56824514-56836018;56824514-56826388;56824427-56836018;56824427-56833290;56824427-56826388,56824262-56824514;56826388-56826463;56833290-56833420;56836018-56836104,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56836104-56824262
PEG3,ENSG00000198300.14,ENSG00000198300.14:t:56836018-56836104,-0.1157;0.1144;0.0000,5.540e-01;5.478e-01;7.207e-07,4.999e-02;5.134e-02;9.992e-01,0.3385;0.6590;0.0026,0.1856;0.8106;0.0036,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr19,-,56836104-56840587;56836104-56840582;56836104-56837752,56836018-56836104;56837752-56837818;56840582-56840728,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56840728-56836018
ZNF813,ENSG00000198346.11,ENSG00000198346.11:t:53483750-53483837,-0.1685;0.1685,7.141e-01;7.141e-01,1.818e-02;1.818e-02,0.9393;0.0607,0.7470;0.2530,t|1e1.1o1|1e2.1o1,2,3,0;1,chr19,+,53467789-53483750;53478335-53483750,na-53478335;53467733-53467789;53483750-53483837,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A53483837-53467733
HOXC4,ENSG00000198353.8,ENSG00000198353.8:s:54053160-54053424,-0.1187;-0.0002;0.1234,5.818e-01;1.764e-05;6.030e-01,4.657e-02;9.893e-01;4.186e-02,0.2273;0.0037;0.7542,0.0877;0.0044;0.9073,s|1e1.1o2|1e1.2o2|i,3,2,0;1;1,chr12,+,54053276-54053917;54053276-54053987;54053425-54053834,54053160-54053424;54053835-54054361,54053425-54053834,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A54054361-54053160
ASPH,ENSG00000198363.18,ENSG00000198363.18:t:61643386-61643433,-0.1100;0.1100,5.855e-01;5.855e-01,5.118e-02;5.118e-02,0.2814;0.7186,0.1637;0.8363,t|1e1.1o1|1e2.1o1,2,3,0;0,chr8,-,61643433-61644600;61643433-61643945,61643386-61643433;61643945-61644001;61644600-61644632,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A61644632-61643386
WWP2,ENSG00000198373.13,ENSG00000198373.13:s:69776187-69776241,-0.2043;0.0500;0.1104,8.883e-01;2.132e-01;5.220e-01,5.239e-03;2.111e-01;5.415e-02,0.3371;0.0678;0.6018,0.1052;0.1351;0.7648,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;0,chr16,+,69776241-69783032;69776241-69783106;69776241-69786996,69776187-69776241;69783032-69783152;69786996-69787080,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A69787080-69776187
ZNF26,ENSG00000198393.8,ENSG00000198393.8:s:132987665-132987768,-0.0328;-0.1372;0.0081;0.1758,8.616e-02;6.698e-01;1.826e-02;7.941e-01,3.809e-01;3.098e-02;6.909e-01;1.299e-02,0.0614;0.2603;0.0100;0.6683,0.0030;0.0845;0.0339;0.8707,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,1;0;1;1,chr12,+,132987768-132989770;132987768-133006057;132987768-133006126;132987768-133007042,132987665-132987768;132989770-na;133004404-133006259;133007042-133007168,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A133007168-132987665
NTRK1,ENSG00000198400.13,ENSG00000198400.13:t:156873633-156873959,-0.0000;-0.0698;-0.0291;0.1452,8.887e-08;2.931e-01;4.768e-02;7.566e-01,9.997e-01;1.681e-01;4.578e-01;1.980e-02,0.0022;0.1021;0.0705;0.8142,0.0023;0.0099;0.0023;0.9861,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr1,+,156842193-156873633;156861146-156873633;156868647-156873633;156871755-156873633,156842081-156842193;156860815-156861146;156868505-156868647;156871623-156871755;156873633-156873959,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A156873959-156842081
TPM2,ENSG00000198467.16,ENSG00000198467.16:s:35684041-35684315,-0.0380;-0.1020;0.1503,1.728e-01;5.280e-01;7.084e-01,2.529e-01;6.517e-02;2.356e-02,0.1479;0.1687;0.6901,0.0986;0.0377;0.8626,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr9,-,35683241-35684246;35682904-35684246;35682163-35684246,35681992-35682163;35682269-35682904;35682932-35683241;35684041-35684315,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A35684315-35681992
TPM2,ENSG00000198467.16,ENSG00000198467.16:t:35684732-35684807,0.1017;-0.1017,4.815e-01;4.815e-01,6.357e-02;6.357e-02,0.1935;0.8065,0.3202;0.6798,t|1e1.1o1|1e2.1o1,2,3,0;1,chr9,-,35684807-35685269;35684807-35685064,35684732-35684807;35685064-35685139;35685145-35685339,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A35685339-35684732
ZNF808,ENSG00000198482.14,ENSG00000198482.14:t:52543266-52543347,-0.0901;0.1323;-0.0070;-0.0082,4.593e-01;6.169e-01;7.173e-02;6.571e-03,8.383e-02;3.477e-02;4.210e-01;7.339e-01,0.1788;0.6548;0.1303;0.0392,0.0596;0.8269;0.1064;0.0044,t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;1,chr19,+,52527711-52543266;52533009-52543266;52536046-52543266;52542935-52543266,na-52542935;52527652-52527909;52532908-52533009;52535985-52536046;52543266-52543347,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A52543347-52527652
