# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control6-TDP43KD6.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control6-TDP43KD6.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control6": 4,
#         "TDP43KD6": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control6_mean_psi	TDP43KD6_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
SNAPC3	ENSG00000164975.15	ENSG00000164975.15:s:15459719-15460313	-0.0000;-0.1622;0.1704	6.268e-21;8.754e-01;9.050e-01	1.000e+00;5.333e-03;3.856e-03	0.0161;0.6046;0.3805	0.0090;0.4338;0.5568	s|1e1.1o1|1e2.1o1|i	3	3	1;0;0	chr9	+	15460313-15460436;15460313-15461631;15460314-15461630	15459719-15460313;15460436-na;15461631-15462460	15460314-15461630	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A15462460-15459719
RASEF	ENSG00000165105.10	ENSG00000165105.10:s:83062437-83063177	-0.0830;0.1321;-0.0332	4.009e-01;6.260e-01;1.358e-01	1.013e-01;3.292e-02;3.040e-01	0.1686;0.7141;0.1074	0.0583;0.8758;0.0617	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr9	-	83055683-83062437;83025921-83062437;83022426-83062437	83022336-83022426;83025775-83025921;83054660-83055683;83062437-83063177		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A83063177-83022336
GKAP1	ENSG00000165113.13	ENSG00000165113.13:s:83780382-83780404	-0.2733;0.2733	9.870e-01;9.870e-01	2.334e-04;2.334e-04	0.3598;0.6402	0.0728;0.9272	s|1e1.1o1|1e2.1o1	2	3	0;0	chr9	-	83768970-83780382;83753359-83780382	83753258-83753359;83768818-83768970;83780382-83780404		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A83780404-83753258
RP11-213G2.3	ENSG00000165121.11	ENSG00000165121.11:s:85806002-85806133	-0.0063;-0.0344;0.1322;-0.0695	9.872e-02;2.020e-01;5.539e-01;3.024e-01	3.631e-01;2.136e-01;3.478e-02;1.538e-01	0.1278;0.2520;0.4885;0.1101	0.1098;0.1941;0.6913;0.0040	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;1;0;1	chr9	+	85806133-85807107;85806133-85815879;85806133-85822880;85806133-85837759	85806002-85806133;85807107-na;85815879-85816263;85822880-85823080;85837759-85837965		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A85837965-85806002
RP11-213G2.3	ENSG00000165121.11	ENSG00000165121.11:t:85837759-85837965	-0.0470;-0.1000;0.0234;0.1130	1.560e-01;4.770e-01;1.957e-01;4.987e-01	2.753e-01;7.033e-02;2.166e-01;4.829e-02	0.0910;0.1458;0.2735;0.4693	0.0045;0.0254;0.3131;0.6618	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;1;0;1	chr9	+	85806133-85837759;85823080-85837759;85829606-85837759;85830576-85837759	85806002-85806133;85822880-85823080;85829463-85829606;85830324-85830576;85837759-85837965		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A85837965-85806002
PIGA	ENSG00000165195.16	ENSG00000165195.16:t:15325607-15326383	0.0112;0.0812;0.0000;0.0408;-0.2392;0.0000;0.0000;0.0094;0.0000	2.265e-02;3.851e-01;9.598e-07;1.694e-01;8.929e-01;9.598e-07;9.598e-07;9.780e-03;9.598e-07	6.364e-01;9.505e-02;9.995e-01;2.579e-01;3.839e-03;9.995e-01;9.995e-01;7.053e-01;9.995e-01	0.0008;0.1693;0.0008;0.0392;0.7904;0.0008;0.0008;0.0008;0.0008	0.0367;0.2878;0.0015;0.1012;0.5354;0.0015;0.0015;0.0423;0.0015	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1	9	9	0;0;0;0;0;0;0;0;0	chrX	-	15326046-15335501;15326046-15331874;15326046-15331820;15326046-15331590;15326046-15331216;15326046-15330920;15326046-15328344;15326046-15328221;15326046-15326950	15325607-15326383;15326950-15327255;15327637-15328313;15328344-15328956;15330920-15330975;15331216-15331299;15331474-15331723;15331820-15331992;15335501-15335554		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A15335554-15325607
STRBP	ENSG00000165209.19	ENSG00000165209.19:s:123268436-123268586	-0.1199;0.0151;0.0616	6.361e-01;7.703e-03;2.808e-01	3.885e-02;6.392e-01;1.649e-01	0.2302;0.0016;0.7680	0.0915;0.0514;0.8559	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;0	chr9	-	123236969-123268436;123236966-123268436;123184298-123268436	123184132-123184310;123236830-123236969;123268436-123268586		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A123268586-123184132
STRBP	ENSG00000165209.19	ENSG00000165209.19:t:123121617-123122326	0.2219;-0.2219	8.122e-01;8.122e-01	7.831e-03;7.831e-03	0.0763;0.9237	0.3407;0.6593	t|1e1.1o1|i	2	2	0;0	chr9	-	123122326-123128214;123122327-123125038	123121617-123122326;123128214-123128258	123122327-123125038	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A123128258-123121617
GAPVD1	ENSG00000165219.22	ENSG00000165219.22:s:125268936-125269054	0.0000;0.1207;0.1897;-0.3770	6.726e-06;5.724e-01;7.810e-01;9.756e-01	9.978e-01;4.364e-02;1.119e-02;4.653e-04	0.0023;0.1488;0.1100;0.7420	0.0037;0.2982;0.3153;0.3437	s|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1	4	4	1;1;0;0	chr9	+	125268937-125298890;125268984-125287762;125268984-125295458;125268984-125298890	125268936-125269054;125287762-125287883;125295458-125295574;125298886-125299106		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A125299106-125268936
GAPVD1	ENSG00000165219.22	ENSG00000165219.22:s:125341177-125341264	0.0000;0.1205;-0.1207	6.541e-21;6.561e-01;6.574e-01	1.000e+00;3.442e-02;3.423e-02	0.0009;0.6655;0.3336	0.0010;0.7992;0.1998	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr9	+	125341264-125341752;125341264-125342219;125341264-125346819	125341177-125341264;125341752-125342106;125342219-125342299;125345890-125346995		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A125346995-125341177
GAPVD1	ENSG00000165219.22	ENSG00000165219.22:t:125298886-125299106	0.0040;0.0000;-0.1558;0.0381;0.0835	4.832e-02;6.541e-21;8.496e-01;9.977e-02;4.031e-01	4.858e-01;1.000e+00;8.781e-03;3.477e-01;1.044e-01	0.5043;0.0007;0.2723;0.0409;0.1809	0.5175;0.0009;0.1076;0.0908;0.2825	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	5	5	0;1;0;1;0	chr9	+	125261959-125298890;125268937-125298890;125268984-125298890;125287883-125298890;125295574-125298890	125261794-125261959;125268936-125269054;125287762-125287883;125295458-125295574;125298886-125299106		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A125299106-125261794
WNK2	ENSG00000165238.16	ENSG00000165238.16:s:93252883-93253082	0.1069;-0.1069	5.438e-01;5.438e-01	5.916e-02;5.916e-02	0.7417;0.2583	0.8618;0.1382	s|1e1.1o1|1e2.1o1	2	3	0;0	chr9	+	93253082-93256299;93253082-93256948	93252883-93253082;93256299-93256454;93256948-93257139		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A93257139-93252883
MARCHF8	ENSG00000165406.16	ENSG00000165406.16:s:45464239-45464327	0.1471;-0.1471	6.806e-01;6.806e-01	2.453e-02;2.453e-02	0.2580;0.7420	0.4244;0.5756	s|1e1.1o1|1e2.1o1	2	3	0;0	chr10	-	45463996-45464239;45461411-45464239	45461083-45462204;45463151-45463996;45464239-45464327		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A45464327-45461083
MARCHF8	ENSG00000165406.16	ENSG00000165406.16:t:45461083-45462204	-0.1577;0.1577	7.465e-01;7.465e-01	1.812e-02;1.812e-02	0.6931;0.3069	0.5168;0.4832	t|1e1.1o1|1e2.1o1	2	3	0;0	chr10	-	45461411-45464239;45461411-45463151	45461083-45462204;45463151-45463996;45464239-45464327		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A45464327-45461083
SLC16A9	ENSG00000165449.12	ENSG00000165449.12:s:59709479-59709850	-0.1023;0.1023	5.062e-01;5.062e-01	6.996e-02;6.996e-02	0.1376;0.8624	0.0029;0.9971	s|1e1.1o1|1e2.1o1	2	3	0;0	chr10	-	59708783-59709479;59684327-59709479	59684096-59684327;59708606-59708783;59709479-59709850		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A59709850-59684096
CRYL1	ENSG00000165475.15	ENSG00000165475.15:t:20431618-20432296	0.1413;-0.1413	6.679e-01;6.679e-01	2.731e-02;2.731e-02	0.1908;0.8092	0.3595;0.6405	t|1e1.1o1|1e2.1o1	2	3	0;0	chr13	-	20432296-20489370;20432296-20439593	20431618-20432296;20439593-20439904;20489370-20489436		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A20489436-20431618
AKR1E2	ENSG00000165568.18	ENSG00000165568.18:s:4826286-4826363	0.1356;0.0000;-0.1323	7.040e-01;4.273e-06;6.851e-01	2.786e-02;9.975e-01;3.159e-02	0.8295;0.0037;0.1670	0.9915;0.0042;0.0042	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr10	+	4826363-4830675;4826363-4833350;4826364-4830674	4826286-4826363;4830675-4830842;4833350-4833476	4826364-4830674	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A4833476-4826286
AKR1E2	ENSG00000165568.18	ENSG00000165568.18:s:4830675-4830842	0.1144;-0.1144	5.849e-01;5.849e-01	4.841e-02;4.841e-02	0.8072;0.1928	0.9362;0.0638	s|1e1.1o1|1e2.1o1	2	3	0;0	chr10	+	4830842-4833350;4830842-4835675	4830675-4830842;4833350-4833476;4835675-4835809		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A4835809-4830675
AKR1E2	ENSG00000165568.18	ENSG00000165568.18:t:4830675-4830842	0.0000;0.0000;0.0000;0.1570;0.0039;-0.0512;-0.0951	1.875e-07;1.875e-07;1.875e-07;7.210e-01;6.837e-03;2.500e-01;4.558e-01	9.997e-01;9.997e-01;9.997e-01;2.023e-02;7.691e-01;1.828e-01;9.540e-02	0.0013;0.0013;0.0013;0.6464;0.0184;0.2047;0.1304	0.0015;0.0015;0.0015;0.8378;0.0324;0.1259;0.0015	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|i	7	7	0;0;0;0;1;1;1	chr10	+	4786760-4830675;4825038-4830675;4826277-4830675;4826363-4830675;4826979-4830675;4827315-4830675;4826364-4830674	na-4826979;na-4827315;4786629-4786760;4824962-4825038;4826177-4826277;4826286-4826363;4830675-4830842	4826364-4830674	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A4830842-4786629
AKR1E2	ENSG00000165568.18	ENSG00000165568.18:t:4842421-4842504	-0.0103;-0.0764;-0.0255;0.0236;0.1077	1.893e-02;3.708e-01;3.463e-02;2.459e-02;5.367e-01	5.853e-01;1.189e-01;4.974e-01;5.237e-01;5.759e-02	0.0594;0.2093;0.0615;0.0228;0.6371	0.0418;0.1141;0.0068;0.0661;0.7703	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;0;1;0;0	chr10	+	4835809-4842421;4837581-4842421;4839826-4842421;4841840-4842421;4841857-4842421	4835675-4835809;4837443-4837583;4839729-4839826;4841785-4841857;4842421-4842504		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A4842504-4835675
ENOX2	ENSG00000165675.18	ENSG00000165675.18:s:130783547-130783690	-0.0001;-0.1417;0.1483	7.251e-07;7.064e-01;7.337e-01	9.970e-01;2.424e-02;2.043e-02	0.0089;0.2625;0.7289	0.0031;0.1073;0.8894	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chrX	-	130730007-130783547;130709331-130783547;130703254-130783547	130703120-130703254;130709243-130709331;130729878-130730007;130783547-130783690		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A130783690-130703120
ENOX2	ENSG00000165675.18	ENSG00000165675.18:t:130703120-130703254	0.0288;-0.1405;-0.0269;0.1580	1.014e-01;6.689e-01;4.314e-02;7.915e-01	3.561e-01;2.756e-02;4.722e-01;1.372e-02	0.0748;0.7873;0.0694;0.0760	0.1189;0.6103;0.0134;0.2550	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;1;0	chrX	-	130703254-130901684;130703254-130783547;130703254-130729878;130703254-130709243	130703120-130703254;130709243-130709331;130729878-130730007;130783547-130783690;130901684-130901731		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A130901731-130703120
ARHGEF40	ENSG00000165801.10	ENSG00000165801.10:s:21087001-21087105	0.0609;-0.1181;0.0232	2.449e-01;6.729e-01;7.314e-02	1.959e-01;1.753e-02;4.147e-01	0.3214;0.1432;0.5302	0.3967;0.0319;0.5694	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;0	chr14	+	21087105-21087320;21087105-21087956;21087105-21087968	21087001-21087105;21087320-21087463;21087753-21088098		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A21088098-21087001
IFI27L1	ENSG00000165948.11	ENSG00000165948.11:t:94101814-94102059	-0.1200;0.1200	6.281e-01;6.281e-01	4.054e-02;4.054e-02	0.1834;0.8166	0.0488;0.9512	t|1e1.1o1|1e2.1o1	2	3	1;0	chr14	+	94096965-94101814;94100771-94101814	94096841-94096965;94100739-94101348;94101814-94102059		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A94102059-94096841
CEP295	ENSG00000166004.15	ENSG00000166004.15:s:93695482-93695673	0.1014;-0.0000;-0.0350;-0.0329	4.922e-01;2.275e-07;1.928e-01;7.108e-02	6.418e-02;9.995e-01;2.308e-01;4.050e-01	0.1365;0.0024;0.7903;0.0730	0.2743;0.0024;0.7208;0.0024	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	0;1;0;1	chr11	+	93695634-93696320;93695634-93696682;93695673-93696320;93695673-93696682	93695482-93695673;93696320-93696417;93696682-93696975		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A93696975-93695482
LARP6	ENSG00000166173.11	ENSG00000166173.11:s:70853889-70854157	-0.0000;0.0000;-0.1204;0.1219	6.541e-21;1.069e-09;6.223e-01;6.250e-01	1.000e+00;9.996e-01;4.156e-02;4.073e-02	0.0038;0.0052;0.5292;0.4623	0.0008;0.0065;0.3997;0.5879	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	1;0;0;0	chr15	-	70853436-70853889;70852332-70853889;70851720-70853889;70836505-70853889	70836295-70836505;70851427-70852332;70853347-70853525;70853889-70854157		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A70854157-70836295
STXBP4	ENSG00000166263.13	ENSG00000166263.13:s:55043236-55043375	0.1115;-0.1124;0.0000	5.290e-01;5.326e-01;3.440e-07	5.128e-02;5.036e-02;9.995e-01	0.1747;0.8228;0.0023	0.3092;0.6874;0.0033	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr17	+	55043325-55043612;55043325-55047089;55043325-55072900	55043236-55043375;55043612-55044776;55047089-55047154;55072900-55073076		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A55073076-55043236
NUDT13	ENSG00000166321.14	ENSG00000166321.14:s:73125398-73125509	-0.0009;-0.1024;0.1135	5.145e-04;5.277e-01;5.835e-01	9.407e-01;6.253e-02;4.789e-02	0.0192;0.1806;0.8006	0.0066;0.0440;0.9497	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr10	+	73125509-73126635;73125509-73126673;73125510-73126634	73125398-73125509;73126635-73126657;73126673-73126827	73125510-73126634	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A73126827-73125398
PPFIBP2	ENSG00000166387.14	ENSG00000166387.14:s:7576767-7577638	-0.1934;-0.0000;0.1944	8.886e-01;1.479e-06;8.871e-01	5.083e-03;9.986e-01;5.212e-03	0.2515;0.0038;0.7448	0.0292;0.0035;0.9679	s|1e1.1o1|2e2.1o2|3e1.1o1	3	3	0;0;0	chr11	+	7577161-7593132;7577432-7655414;7577638-7593132	7576767-7577638;7593132-7593224;7655414-7655498		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A7655498-7576767
PPFIBP2	ENSG00000166387.14	ENSG00000166387.14:t:7593132-7593224	-0.0183;-0.0000;-0.0000;-0.1461;0.1555;0.0181	2.628e-02;3.426e-08;3.426e-08;7.747e-01;6.650e-01;1.417e-01	5.580e-01;9.999e-01;9.999e-01;1.635e-02;2.317e-02;2.933e-01	0.0614;0.0014;0.0014;0.1904;0.5665;0.1655	0.0091;0.0014;0.0014;0.0212;0.7807;0.1880	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o3|1e4.3o3|1e5.1o1	6	6	0;0;0;0;0;1	chr11	+	7565767-7593132;7574022-7593132;7576516-7593132;7577161-7593132;7577638-7593132;7578974-7593132	na-7578974;7565553-7565767;7573905-7574022;7576408-7576516;7576767-7577638;7593132-7593224		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A7593224-7565553
TMEM130	ENSG00000166448.15	ENSG00000166448.15:s:98848583-98848695	-0.1101;0.1101	5.443e-01;5.443e-01	5.352e-02;5.352e-02	0.2800;0.7200	0.1419;0.8581	s|1e1.1o2|1e1.2o2	2	2	0;0	chr7	-	98848244-98848583;98848208-98848583	98846857-98848244;98848583-98848695		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A98848695-98846857
AKIP1	ENSG00000166452.12	ENSG00000166452.12:t:8911443-8911671	0.1177;-0.0000;-0.1172	5.918e-01;8.752e-09;5.889e-01	4.525e-02;9.999e-01;4.576e-02	0.1167;0.0026;0.8808	0.2506;0.0023;0.7472	t|1e1.1o1|2e2.1o1|i	3	3	0;0;0	chr11	+	8911223-8911444;8911354-8911615;8911355-8911442	8911139-8911223;8911288-8911354;8911443-8911671	8911355-8911442	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A8911671-8911139
FAM86GP	ENSG00000166492.9	ENSG00000166492.9:t:3415179-3415577	-0.1009;0.0001;0.0988	4.887e-01;3.313e-05;4.777e-01	6.492e-02;9.923e-01;6.768e-02	0.2784;0.0047;0.7168	0.1423;0.0058;0.8522	t|1e1.1o2|2e2.1o1|i	3	3	1;0;1	chr11	-	3415577-3418267;3415312-3416540;3415578-3416539	3415179-3415577;3416540-3416641;3418199-3418279	3415578-3416539	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A3418279-3415179
TK2	ENSG00000166548.17	ENSG00000166548.17:t:66548978-66549009	-0.0000;-0.0000;-0.0000;-0.0000;-0.1073;-0.0000;0.1028;-0.0000	1.349e-05;1.349e-05;1.349e-05;1.349e-05;5.282e-01;1.349e-05;4.960e-01;1.349e-05	9.973e-01;9.973e-01;9.973e-01;9.973e-01;6.208e-02;9.973e-01;7.345e-02;9.973e-01	0.0024;0.0024;0.0024;0.0024;0.9830;0.0024;0.0024;0.0024	0.0018;0.0018;0.0018;0.0018;0.8485;0.0018;0.1399;0.0018	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o1	8	7	0;0;0;0;0;0;0;0	chr16	-	66549009-66552425;66549009-66551540;66549009-66551412;66549009-66550253;66549009-66549938;66549009-66549667;66549009-66549577;66549009-66549110	66548978-66549009;66549110-66549139;66549577-66549860;66549938-66550213;66550253-66550424;66551412-66551860;66552425-66552544		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A66552544-66548978
ZNF606	ENSG00000166704.12	ENSG00000166704.12:s:58000224-58000739	0.1035;-0.1035	5.212e-01;5.212e-01	6.503e-02;6.503e-02	0.8386;0.1614	0.9560;0.0440	s|1e1.1o1|1e2.1o1	2	3	0;0	chr19	-	57999896-58000683;57988721-58000683	57988595-57988721;57997396-57999896;58000224-58000739		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A58000739-57988595
ZNF667-AS1	ENSG00000166770.11	ENSG00000166770.11:s:56494163-56494603	0.0292;0.0739;-0.1252	6.704e-02;3.479e-01;6.469e-01	4.143e-01;1.269e-01;3.709e-02	0.0350;0.1166;0.8457	0.0825;0.2129;0.6989	s|1e1.1o2|1e1.2o2|i	3	2	1;0;0	chr19	+	56494342-56495047;56494342-56495048;56494604-56495046	56494163-56494603;56495047-56495441	56494604-56495046	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56495441-56494163
KIF7	ENSG00000166813.16	ENSG00000166813.16:s:89631495-89631710	0.2884;-0.2884	9.700e-01;9.700e-01	7.091e-04;7.091e-04	0.3221;0.6779	0.6318;0.3682	s|1e1.1o1|i	2	2	0;1	chr15	-	89630493-89631495;89630494-89631494	89630287-89630493;89631495-89631710	89630494-89631494	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A89631710-89630287
NAV2	ENSG00000166833.22	ENSG00000166833.22:s:20048728-20049195	-0.1001;-0.0000;0.1024	5.188e-01;6.542e-21;5.368e-01	6.223e-02;9.999e-01;5.690e-02	0.7183;0.0201;0.2593	0.6094;0.0203;0.3707	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr11	+	20049195-20049836;20049195-20051289;20049195-20054080	20048728-20049195;20049836-20049901;20051289-20051333;20054080-20054240		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A20054240-20048728
ANKDD1A	ENSG00000166839.17	ENSG00000166839.17:s:64926066-64926170	-0.1399;0.1399	6.718e-01;6.718e-01	2.801e-02;2.801e-02	0.9620;0.0380	0.7864;0.2136	s|1e1.1o1|1e2.1o1	2	3	0;1	chr15	+	64926170-64926901;64926170-64930822	64926066-64926170;64926901-64926999;64930822-64930920		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A64930920-64926066
MTMR10	ENSG00000166912.17	ENSG00000166912.17:t:30960881-30961073	-0.0121;-0.0902;0.1349	9.827e-02;4.304e-01;6.708e-01	3.652e-01;7.825e-02;2.951e-02	0.1674;0.7923;0.0397	0.1446;0.6505;0.2018	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr15	-	30961073-30974314;30961073-30967920;30961073-30965875	30960881-30961073;30965875-30966040;30967920-30968211;30974314-30974456		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A30974456-30960881
AKTIP	ENSG00000166971.17	ENSG00000166971.17:s:53492693-53493968	-0.1439;0.1439	7.110e-01;7.110e-01	2.403e-02;2.403e-02	0.7087;0.2913	0.5468;0.4532	s|1e1.1o2|1e1.2o2	2	2	0;0	chr16	-	53492522-53492693;53492519-53492693	53491040-53492522;53492693-53493968		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A53493968-53491040
NAT16	ENSG00000167011.9	ENSG00000167011.9:t:101173700-101174811	0.2115;-0.1725;-0.0208;0.0072	8.277e-01;6.843e-01;5.598e-02;4.625e-02	7.785e-03;1.836e-02;4.576e-01;4.938e-01	0.2208;0.6200;0.0661;0.0814	0.4847;0.3916;0.0257;0.0998	t|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	0;0;1;1	chr7	-	101174811-101180042;101174811-101179097;101174811-101176929;101174812-101179096	101173700-101174811;101176929-na;101179097-101179236;101180042-101180293	101174812-101179096	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A101180293-101173700
TEPSIN	ENSG00000167302.11	ENSG00000167302.11:s:81231578-81231691	-0.0067;-0.1766;0.2050	3.151e-03;8.356e-01;9.176e-01	7.595e-01;9.962e-03;3.386e-03	0.0271;0.7363;0.2253	0.0119;0.5510;0.4421	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr17	-	81231493-81231578;81231476-81231578;81231494-81231577	81231398-81231493;81231578-81231691	81231494-81231577	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A81231691-81231398
TEPSIN	ENSG00000167302.11	ENSG00000167302.11:t:81237387-81237528	-0.0900;-0.0169;0.0519;-0.0272;0.1006	4.433e-01;4.738e-02;2.155e-01;7.123e-02;4.992e-01	7.906e-02;4.787e-01;2.144e-01;4.143e-01;6.869e-02	0.7215;0.0649;0.0496;0.0702;0.0939	0.5814;0.0373;0.1206;0.0281;0.2205	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1	5	5	0;0;1;1;0	chr17	-	81237459-81238986;81237459-81238514;81237459-81238119;81237459-81238002;81237459-81237551	81237387-81237528;81237551-81237598;81238002-81238159;81238514-81238873;81238986-81239091		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A81239091-81237387
MVD	ENSG00000167508.12	ENSG00000167508.12:s:88663011-88663161	0.0000;0.0000;0.0376;0.0009;0.0257;0.0026;-0.1138	6.541e-21;6.542e-21;9.059e-03;1.354e-07;2.008e-03;6.906e-07;6.222e-01	1.000e+00;9.999e-01;4.998e-01;9.562e-01;5.653e-01;9.022e-01;3.980e-02	0.0004;0.0057;0.0235;0.0212;0.0310;0.0124;0.9032	0.0003;0.0146;0.0693;0.0298;0.0643;0.0377;0.7820	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	7	6	0;0;0;0;1;0;0	chr16	-	88662907-88663011;88662781-88663011;88662167-88663011;88660841-88663011;88660838-88663011;88660637-88663011;88658720-88663011	88658650-88658783;88660520-88660637;88660748-88660872;88662102-88662167;88662712-88662907;88663011-88663161		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A88663161-88658650
